Date,Symbol,Open,High,Low,Close,Adj Close,Volume
20/04/2018,JD,37.34,37.490002,36.5,37.439999,37.439999,25691700
23/04/2018,JD,37.41,37.759998,36.740002,37,37,12407800
24/04/2018,JD,37.369999,37.549999,35.459999,35.869999,35.869999,19627300
25/04/2018,JD,35.790001,36.240002,34.880001,35.880001,35.880001,10914300
26/04/2018,JD,36.130001,36.900002,36.115002,36.5,36.5,9146300
27/04/2018,JD,37.099998,37.188,36.330002,36.759998,36.759998,8360300
30/04/2018,JD,37.080002,37.09,36.150002,36.509998,36.509998,8537900
01/05/2018,JD,36.299999,37.5,36.290001,37.470001,37.470001,10001100
02/05/2018,JD,37.27,37.494999,36.939999,37.080002,37.080002,8285200
03/05/2018,JD,36.900002,37.439999,36.200001,37.200001,37.200001,11486400
04/05/2018,JD,36.549999,37.849998,36.400002,37.669998,37.669998,14010700
07/05/2018,JD,38.240002,38.91,38,38.720001,38.720001,19097200
08/05/2018,JD,38.18,38.290001,36.549999,36.939999,36.939999,26166400
09/05/2018,JD,36.75,37.400002,36.509998,37.139999,37.139999,13651200
10/05/2018,JD,37.139999,37.252998,36.700001,36.849998,36.849998,9592100
11/05/2018,JD,37.02,37.200001,36.689999,36.950001,36.950001,6867200
14/05/2018,JD,37.25,37.759998,37.07,37.169998,37.169998,8145800
15/05/2018,JD,36.73,36.93,35.93,36.119999,36.119999,11197100
16/05/2018,JD,36.400002,36.755001,36.16,36.43,36.43,9408400
17/05/2018,JD,36.34,36.740002,35.687,35.959999,35.959999,10110100
18/05/2018,JD,36,36.02,35.549999,35.709999,35.709999,9266900
21/05/2018,JD,36.209999,36.950001,36.07,36.279999,36.279999,13780800
22/05/2018,JD,36.27,36.869999,36.27,36.360001,36.360001,9000100
23/05/2018,JD,36.18,37.18,36.009998,36.720001,36.720001,18612800
24/05/2018,JD,36.900002,37.139999,36.48,36.700001,36.700001,13873000
25/05/2018,JD,36.799999,37.150002,36.75,36.869999,36.869999,7838000
29/05/2018,JD,36.700001,37,36.099998,36.529999,36.529999,9715400
30/05/2018,JD,36.349998,36.540001,35.669998,35.799999,35.799999,10801600
31/05/2018,JD,35.93,36.02,34.759998,35.18,35.18,20143500
01/06/2018,JD,35.57,36.259998,35.540001,36.09,36.09,12420400
04/06/2018,JD,36.490002,38.18,36.382,38.16,38.16,20428800
05/06/2018,JD,39,39.459999,38.509998,38.869999,38.869999,19386900
06/06/2018,JD,39.25,40.68,39.200001,40.400002,40.400002,21989200
07/06/2018,JD,40.790001,40.84,38.919998,39.5,39.5,13793200
08/06/2018,JD,38.990002,40.41,38.959999,39.919998,39.919998,12679800
11/06/2018,JD,40.080002,40.080002,39.23,39.639999,39.639999,8980100
12/06/2018,JD,39.860001,41.470001,39.700001,41.470001,41.470001,16751900
13/06/2018,JD,41.459999,41.880001,40.562,41.25,41.25,15571200
14/06/2018,JD,41.119999,43.959999,41.110001,43.75,43.75,28735700
15/06/2018,JD,42.810001,43.880001,42.049999,43.59,43.59,24615500
18/06/2018,JD,45.029999,45.23,43.119999,43.759998,43.759998,45450800
19/06/2018,JD,42,42.369999,40.889999,41.889999,41.889999,27377500
20/06/2018,JD,42.66,42.720001,41.360001,41.68,41.68,16169900
21/06/2018,JD,41.470001,41.59,40.41,40.82,40.82,14422100
22/06/2018,JD,41.139999,41.189999,40.369999,40.82,40.82,9409900
25/06/2018,JD,39.939999,40,38.799999,39.18,39.18,17566700
26/06/2018,JD,39.560001,39.759998,39.049999,39.470001,39.470001,10262200
27/06/2018,JD,39.5,40.209999,38.290001,38.389999,38.389999,15704000
28/06/2018,JD,38.41,38.98,37.93,38.93,38.93,9852700
29/06/2018,JD,39.150002,39.869999,38.75,38.950001,38.950001,10243900
02/07/2018,JD,38.009998,38.799999,37.869999,38.790001,38.790001,12932300
03/07/2018,JD,39.18,39.209999,38.349998,38.380001,38.380001,5953300
05/07/2018,JD,38.540001,38.869999,37.779999,38.540001,38.540001,9390600
06/07/2018,JD,38.279999,39.529999,38.16,39.459999,39.459999,11616800
09/07/2018,JD,39.990002,40.040001,39.290001,39.400002,39.400002,9902600
10/07/2018,JD,39.490002,39.959999,38.419998,38.59,38.59,10153700
11/07/2018,JD,37.860001,38.23,37.389999,37.950001,37.950001,10935300
12/07/2018,JD,38.27,38.77,38.009998,38.52,38.52,9926600
13/07/2018,JD,38.529999,38.77,37.959999,38.27,38.27,6937000
16/07/2018,JD,38.299999,38.310001,37.790001,38.040001,38.040001,6270900
17/07/2018,JD,37.700001,38.169998,37.599998,37.990002,37.990002,8431800
18/07/2018,JD,37.959999,38.09,37.049999,37.529999,37.529999,15027500
19/07/2018,JD,37.189999,37.240002,36.779999,36.880001,36.880001,8132900
20/07/2018,JD,36.849998,36.900002,35.259998,35.509998,35.509998,30111000
23/07/2018,JD,35.939999,36.139999,35.470001,35.66,35.66,9977700
24/07/2018,JD,36.27,36.700001,35.215,35.310001,35.310001,13768100
25/07/2018,JD,35.580002,37.110001,35.380001,36.919998,36.919998,17787700
26/07/2018,JD,36.220001,37.400002,36.220001,36.639999,36.639999,10394200
27/07/2018,JD,37.150002,37.365002,35.860001,36.209999,36.209999,10426700
30/07/2018,JD,36.18,36.290001,34.860001,35.16,35.16,13689200
31/07/2018,JD,35.189999,35.889999,34.900002,35.860001,35.860001,14307800
01/08/2018,JD,35.580002,36.889999,35.560001,36.279999,36.279999,13061300
02/08/2018,JD,35.400002,36.34,35.130001,36.290001,36.290001,12221600
03/08/2018,JD,36.48,36.714001,35.810001,36.169998,36.169998,6754000
06/08/2018,JD,36.060001,36.110001,35.529999,35.900002,35.900002,9665800
07/08/2018,JD,36.290001,36.700001,35.922001,36.5,36.5,9422900
08/08/2018,JD,36.57,36.799999,35.959999,36,36,8673200
09/08/2018,JD,36.27,36.622002,35.959999,36.02,36.02,8157100
10/08/2018,JD,35.619999,35.904999,35.470001,35.790001,35.790001,8677600
13/08/2018,JD,35.580002,35.66,34.540001,35.07,35.07,15524300
14/08/2018,JD,34.59,34.59,33.02,33.869999,33.869999,33338500
15/08/2018,JD,32.130001,32.560001,31.48,32.360001,32.360001,46803300
16/08/2018,JD,32,33.200001,31.18,31.969999,31.969999,46628200
17/08/2018,JD,31.83,32.445,31.07,32.220001,32.220001,20065900
20/08/2018,JD,32.610001,33.279999,32.599998,33.040001,33.040001,15729400
21/08/2018,JD,33.41,33.599998,32.459999,32.799999,32.799999,12379400
22/08/2018,JD,32.75,32.849998,32.310001,32.34,32.34,15485900
23/08/2018,JD,32.740002,33.049999,31.129999,31.389999,31.389999,23523300
24/08/2018,JD,31.549999,31.656,31.264999,31.4,31.4,12823200
27/08/2018,JD,31.98,32.805,31.77,32.669998,32.669998,16679800
28/08/2018,JD,32.98,32.990002,31.809999,32.16,32.16,14949800
29/08/2018,JD,32.029999,32.389999,31.905001,31.950001,31.950001,9591500
30/08/2018,JD,31.65,31.82,30.761,31,31,15360700
31/08/2018,JD,30.66,31.459999,30.52,31.299999,31.299999,10738200
04/09/2018,JD,30.01,30.030001,29.059999,29.43,29.43,47842200
05/09/2018,JD,27.959999,28.049999,26,26.299999,26.299999,82488000
06/09/2018,JD,27.24,27.934999,26.559999,27.25,27.25,41710600
07/09/2018,JD,27.209999,27.41,26.700001,26.950001,26.950001,26661500
10/09/2018,JD,26.75,26.85,26.110001,26.530001,26.530001,21667300
11/09/2018,JD,26.040001,27.4,25.9,27.09,27.09,22625800
12/09/2018,JD,26.98,27.76,26.719999,27.629999,27.629999,21283700
13/09/2018,JD,28.309999,29.02,27.551001,27.76,27.76,28412900
14/09/2018,JD,27.91,28.030001,27.040001,27.110001,27.110001,16352900
17/09/2018,JD,26.125,26.184999,25.33,25.73,25.73,27869800
18/09/2018,JD,25.9,26.09,25.27,25.75,25.75,17188100
19/09/2018,JD,26.120001,27.110001,26.120001,26.92,26.92,16091900
20/09/2018,JD,27.200001,27.264999,26.65,26.93,26.93,15135100
21/09/2018,JD,27.309999,27.35,26.25,26.49,26.49,14918400
24/09/2018,JD,25.059999,25.530001,24.379999,24.51,24.51,34559200
25/09/2018,JD,24.799999,24.84,24.4,24.540001,24.540001,19370200
26/09/2018,JD,24.719999,25.860001,24.66,25.200001,25.200001,31064300
27/09/2018,JD,25.4,25.889999,25.280001,25.43,25.43,15062000
28/09/2018,JD,25.299999,26.23,25.299999,26.09,26.09,13787600
01/10/2018,JD,26.030001,26.26,25.379999,25.49,25.49,11217300
02/10/2018,JD,25.1,25.4,24.540001,24.9,24.9,14443500
03/10/2018,JD,25.15,25.440001,24.790001,25.139999,25.139999,10944400
04/10/2018,JD,24.780001,24.85,24.062,24.32,24.32,15836800
05/10/2018,JD,24.200001,24.25,23.370001,23.620001,23.620001,18050500
08/10/2018,JD,23.02,24.24,22.65,23.889999,23.889999,18179800
09/10/2018,JD,23.450001,24.200001,23.34,23.780001,23.780001,13740200
10/10/2018,JD,23.450001,23.549999,22.700001,22.709999,22.709999,21411600
11/10/2018,JD,22.52,23.66,22.5,23.48,23.48,25140000
12/10/2018,JD,24.540001,24.9,23.74,24.450001,24.450001,20258500
15/10/2018,JD,24.110001,24.639999,23.799999,24.139999,24.139999,11138200
16/10/2018,JD,24.5,24.700001,24.08,24.629999,24.629999,11689500
17/10/2018,JD,24.52,24.610001,23.459999,23.68,23.68,15378700
18/10/2018,JD,23.5,24.132,23.219999,23.33,23.33,15582300
19/10/2018,JD,23.940001,23.950001,22.950001,23.01,23.01,12970000
22/10/2018,JD,23.860001,24.110001,23.299999,23.540001,23.540001,13939900
23/10/2018,JD,22.610001,23.59,22.33,23.23,23.23,17949600
24/10/2018,JD,23.18,23.200001,21.690001,21.76,21.76,22822200
25/10/2018,JD,22.049999,22.59,21.91,22.559999,22.559999,13330200
26/10/2018,JD,21.67,22.93,21.58,22.58,22.58,18085100
29/10/2018,JD,22.700001,23.02,21.690001,21.98,21.98,15114500
30/10/2018,JD,22.07,22.469999,21.700001,22.379999,22.379999,12069100
31/10/2018,JD,22.870001,23.59,22.57,23.52,23.52,19094100
01/11/2018,JD,23.719999,25.76,23.200001,25.450001,25.450001,25744000
02/11/2018,JD,25.540001,25.6,23.84,24.049999,24.049999,26777600
05/11/2018,JD,23.940001,24.459999,23.65,24.15,24.15,10519600
06/11/2018,JD,24.1,24.469999,23.450001,23.6,23.6,10321400
07/11/2018,JD,24.02,24.16,23.469999,24.07,24.07,10476700
08/11/2018,JD,23.85,23.870001,22.379999,22.4,22.4,17331600
09/11/2018,JD,22,22.48,21.58,21.700001,21.700001,17573400
12/11/2018,JD,21.92,22.379999,21.459999,22.01,22.01,14257100
13/11/2018,JD,22.24,22.790001,22.17,22.389999,22.389999,14807600
14/11/2018,JD,22.75,23.08,22.5,22.76,22.76,11823900
15/11/2018,JD,22.9,24.27,22.809999,24.200001,24.200001,24377700
16/11/2018,JD,23.68,24,22.6,23.049999,23.049999,23225900
19/11/2018,JD,22.450001,22.83,20.93,21.110001,21.110001,42137000
20/11/2018,JD,20.48,20.5,19.27,19.49,19.49,41355000
21/11/2018,JD,20,20.690001,19.92,20.34,20.34,29173400
23/11/2018,JD,19.860001,19.879999,19.209999,19.27,19.27,18858200
26/11/2018,JD,19.76,20.783001,19.75,20.459999,20.459999,22571800
27/11/2018,JD,20.190001,21.028,20.110001,20.84,20.84,14539300
28/11/2018,JD,21.32,21.41,20.610001,21.379999,21.379999,16977700
29/11/2018,JD,21.049999,21.15,20.379999,20.969999,20.969999,13441400
30/11/2018,JD,21,21.26,20.559999,21.23,21.23,10591200
03/12/2018,JD,22.360001,22.49,21.77,22.01,22.01,19812700
04/12/2018,JD,21.92,22.26,21.389999,21.450001,21.450001,18051400
06/12/2018,JD,20.450001,21.49,20.110001,21.23,21.23,20377400
07/12/2018,JD,21.07,21.754999,20.92,20.93,20.93,13522900
10/12/2018,JD,20.75,21.190001,20.120001,20.51,20.51,14536300
11/12/2018,JD,20.950001,21.34,20.82,20.91,20.91,13446100
12/12/2018,JD,21.299999,22.315001,21.27,21.889999,21.889999,19668000
13/12/2018,JD,22,23.35,22,22.709999,22.709999,25481000
14/12/2018,JD,22.040001,22.940001,22.01,22.17,22.17,14871300
17/12/2018,JD,22.040001,22.26,21.17,21.35,21.35,16535300
18/12/2018,JD,21.469999,21.837,20.91,21.040001,21.040001,14271800
19/12/2018,JD,20.950001,21.485001,20,20.17,20.17,15276000
20/12/2018,JD,20.09,20.209999,19.639999,19.91,19.91,17860300
21/12/2018,JD,20.09,21.99,19.52,21.08,21.08,49686400
24/12/2018,JD,21.49,21.51,19.26,19.75,19.75,28037300
26/12/2018,JD,20.32,21.129999,19.75,21.1,21.1,25225300
27/12/2018,JD,20.5,22.059999,20.5,21.700001,21.700001,31047500
28/12/2018,JD,21.780001,22,21.15,21.709999,21.709999,16648300
31/12/2018,JD,22.040001,22.48,20.77,20.93,20.93,19422400
02/01/2019,JD,20.309999,21.48,20.18,21.27,21.27,15840000
03/01/2019,JD,20.889999,21.139999,20.25,20.35,20.35,18608000
04/01/2019,JD,20.98,22.68,20.75,22.27,22.27,25156900
07/01/2019,JD,22.43,22.85,22.26,22.76,22.76,18889800
08/01/2019,JD,22.99,23.18,22.434999,22.950001,22.950001,15180400
09/01/2019,JD,23.24,24.120001,23.219999,23.690001,23.690001,21656200
10/01/2019,JD,23,23.549999,22.83,23.4,23.4,12368400
11/01/2019,JD,23.190001,23.75,22.690001,22.879999,22.879999,10034400
14/01/2019,JD,22.25,22.299999,21.530001,22.040001,22.040001,14129900
15/01/2019,JD,22.25,22.74,22.120001,22.25,22.25,11862900
16/01/2019,JD,22.370001,22.68,22.280001,22.33,22.33,9761000
17/01/2019,JD,22.049999,22.485001,22.02,22.139999,22.139999,12013700
18/01/2019,JD,22.450001,23.85,22.299999,23.26,23.26,23275200
22/01/2019,JD,22.879999,22.91,21.5,21.68,21.68,19538300
23/01/2019,JD,22.049999,22.6,21.754999,21.969999,21.969999,11262200
24/01/2019,JD,21.98,22.26,21.5,22.1,22.1,13846300
25/01/2019,JD,22.48,23.93,22.469999,23.629999,23.629999,28024800
28/01/2019,JD,23.43,24.139999,23.059999,23.719999,23.719999,13925800
29/01/2019,JD,23.74,23.870001,23.309999,23.52,23.52,11310400
30/01/2019,JD,24.01,24.719999,23.76,24.639999,24.639999,19832300
31/01/2019,JD,24.5,25.450001,24.469999,24.85,24.85,19318400
01/02/2019,JD,24.74,25.309999,24.309999,24.629999,24.629999,11938200
04/02/2019,JD,24.5,24.540001,24.16,24.290001,24.290001,9054300
05/02/2019,JD,24.450001,25.98,24.41,25.42,25.42,19165600
06/02/2019,JD,25.469999,25.715,24.959999,25.110001,25.110001,11083100
07/02/2019,JD,24.77,24.93,23.52,23.98,23.98,15836100
08/02/2019,JD,23.65,24.280001,23.6,23.99,23.99,8246200
11/02/2019,JD,24.35,24.73,24.15,24.280001,24.280001,9035100
12/02/2019,JD,24.67,25.35,24.57,24.68,24.68,10932800
13/02/2019,JD,25,25.559999,24.49,24.610001,24.610001,12449900
14/02/2019,JD,24.540001,24.620001,23.885,24.33,24.33,10126800
15/02/2019,JD,24.51,24.57,23.91,23.959999,23.959999,11489400
19/02/2019,JD,23.66,24.77,23.65,24.639999,24.639999,12430900
20/02/2019,JD,24.809999,25.42,24.51,24.68,24.68,13209200
21/02/2019,JD,24.82,24.879999,24.01,24.27,24.27,13542600
22/02/2019,JD,24.549999,25.959999,24.48,25.950001,25.950001,27113300
25/02/2019,JD,27.110001,27.379999,26.040001,26.190001,26.190001,29338500
26/02/2019,JD,25.98,26.82,25.66,26.59,26.59,20264100
26/02/2018,FB,184.580002,185.660004,183.220001,184.929993,184.929993,17599700
27/02/2018,FB,184.449997,184.699997,181.460007,181.460007,181.460007,15849800
28/02/2018,FB,182.300003,182.880005,178.139999,178.320007,178.320007,18783000
01/03/2018,FB,179.009995,180.119995,174.410004,175.940002,175.940002,23201600
02/03/2018,FB,173.289993,177.110001,172.990005,176.619995,176.619995,20025900
05/03/2018,FB,176.199997,181.149994,175.889999,180.399994,180.399994,16189300
06/03/2018,FB,181.779999,182.380005,179.110001,179.779999,179.779999,15086800
07/03/2018,FB,178.740005,183.820007,178.070007,183.710007,183.710007,19097300
08/03/2018,FB,183.559998,184.399994,181.449997,182.339996,182.339996,17225900
09/03/2018,FB,183.910004,185.509995,183.210007,185.229996,185.229996,18526300
12/03/2018,FB,185.229996,186.100006,184.220001,184.759995,184.759995,15301200
13/03/2018,FB,185.610001,185.990005,181.110001,181.880005,181.880005,18067500
14/03/2018,FB,182.600006,184.25,181.850006,184.190002,184.190002,16821700
15/03/2018,FB,183.240005,184,182.190002,183.860001,183.860001,15614300
16/03/2018,FB,184.490005,185.330002,183.410004,185.089996,185.089996,24403400
19/03/2018,FB,177.009995,177.169998,170.059998,172.559998,172.559998,88140100
20/03/2018,FB,167.470001,170.199997,161.949997,168.149994,168.149994,129851800
21/03/2018,FB,164.800003,173.399994,163.300003,169.389999,169.389999,105920200
22/03/2018,FB,166.130005,170.270004,163.720001,164.889999,164.889999,73743000
23/03/2018,FB,165.440002,166.600006,159.020004,159.389999,159.389999,53609700
26/03/2018,FB,160.820007,161.100006,149.020004,160.059998,160.059998,126116600
27/03/2018,FB,156.309998,162.850006,150.75,152.220001,152.220001,79117000
28/03/2018,FB,151.649994,155.880005,150.800003,153.029999,153.029999,60029200
29/03/2018,FB,155.149994,161.419998,154.139999,159.789993,159.789993,59434300
02/04/2018,FB,157.809998,159.199997,154.110001,155.389999,155.389999,36796000
03/04/2018,FB,156.550003,157.389999,150.809998,156.110001,156.110001,42543900
04/04/2018,FB,152.029999,155.559998,150.509995,155.100006,155.100006,49885600
05/04/2018,FB,161.559998,161.570007,156.649994,159.339996,159.339996,41449600
06/04/2018,FB,157.729996,161.419998,156.809998,157.199997,157.199997,41644800
09/04/2018,FB,157.820007,160.529999,156.039993,157.929993,157.929993,34915200
10/04/2018,FB,157.929993,165.979996,157.009995,165.039993,165.039993,57889300
11/04/2018,FB,165.360001,168.649994,163.25,166.320007,166.320007,56144600
12/04/2018,FB,166.979996,167.449997,163.100006,163.869995,163.869995,38263000
13/04/2018,FB,164.580002,165.699997,163.770004,164.520004,164.520004,19990600
16/04/2018,FB,165.720001,165.779999,163.389999,164.830002,164.830002,18119400
17/04/2018,FB,165.830002,169,165.660004,168.660004,168.660004,21716700
18/04/2018,FB,166.880005,168.119995,165.770004,166.360001,166.360001,20969600
19/04/2018,FB,166.199997,168.330002,165.199997,168.100006,168.100006,22235000
20/04/2018,FB,167.789993,168.429993,165.809998,166.279999,166.279999,19119400
23/04/2018,FB,167.270004,168.449997,165.089996,165.839996,165.839996,23088100
24/04/2018,FB,165.429993,166.100006,158.190002,159.690002,159.690002,35079900
25/04/2018,FB,160.139999,161.059998,156.190002,159.690002,159.690002,41083600
26/04/2018,FB,173.220001,176.270004,170.800003,174.160004,174.160004,77556900
27/04/2018,FB,176.809998,177.100006,172.600006,173.589996,173.589996,29804700
30/04/2018,FB,173.789993,175.720001,171.710007,172,172,20750500
01/05/2018,FB,172,174.020004,170.229996,173.860001,173.860001,26025900
02/05/2018,FB,174.25,178.080002,174.199997,176.070007,176.070007,30424500
03/05/2018,FB,175.130005,176.119995,172.119995,174.020004,174.020004,24026100
04/05/2018,FB,173.080002,176.979996,173.059998,176.610001,176.610001,17677800
07/05/2018,FB,177.350006,179.5,177.169998,177.970001,177.970001,18697200
08/05/2018,FB,178.25,179.039993,177.110001,178.919998,178.919998,15577200
09/05/2018,FB,179.669998,183.009995,178.779999,182.660004,182.660004,23282800
10/05/2018,FB,183.149994,186.130005,182.5,185.529999,185.529999,21071400
11/05/2018,FB,184.850006,188.320007,184.179993,186.990005,186.990005,21207800
14/05/2018,FB,187.710007,187.860001,186.199997,186.639999,186.639999,15646700
15/05/2018,FB,184.880005,185.289993,183.199997,184.320007,184.320007,15429400
16/05/2018,FB,183.699997,184.320007,182.660004,183.199997,183.199997,16975500
17/05/2018,FB,182.679993,184.059998,182.220001,183.759995,183.759995,14840700
18/05/2018,FB,183.490005,184.190002,182.610001,182.679993,182.679993,13130500
21/05/2018,FB,183.770004,185.300003,183.130005,184.490005,184.490005,13532900
22/05/2018,FB,184.929993,185.419998,183.429993,183.800003,183.800003,12731400
23/05/2018,FB,182.5,186.910004,182.179993,186.899994,186.899994,16628100
24/05/2018,FB,185.880005,186.800003,185.029999,185.929993,185.929993,12354700
25/05/2018,FB,186.020004,186.330002,184.449997,184.919998,184.919998,10965100
29/05/2018,FB,184.339996,186.809998,183.710007,185.740005,185.740005,16398900
30/05/2018,FB,186.539993,188,185.25,187.669998,187.669998,13736900
31/05/2018,FB,187.869995,192.720001,187.479996,191.779999,191.779999,30782600
01/06/2018,FB,193.070007,194.550003,192.070007,193.990005,193.990005,17307200
04/06/2018,FB,191.839996,193.979996,191.470001,193.279999,193.279999,18939800
05/06/2018,FB,194.300003,195,192.619995,192.940002,192.940002,15544300
06/06/2018,FB,191.029999,192.529999,189.110001,191.339996,191.339996,22558900
07/06/2018,FB,190.75,190.970001,186.770004,188.179993,188.179993,21503200
08/06/2018,FB,187.529999,189.479996,186.429993,189.100006,189.100006,12677100
11/06/2018,FB,188.809998,192.600006,188.800003,191.539993,191.539993,12928900
12/06/2018,FB,192.169998,193.279999,191.559998,192.399994,192.399994,11562700
13/06/2018,FB,192.740005,194.5,191.910004,192.410004,192.410004,15853800
14/06/2018,FB,193.100006,197.279999,192.910004,196.809998,196.809998,19120900
15/06/2018,FB,195.789993,197.070007,194.639999,195.850006,195.850006,21860900
18/06/2018,FB,194.800003,199.580002,194.130005,198.309998,198.309998,16826000
19/06/2018,FB,196.240005,197.960007,193.789993,197.490005,197.490005,19994000
20/06/2018,FB,199.100006,203.550003,198.809998,202,202,28230900
21/06/2018,FB,202.759995,203.389999,200.089996,201.5,201.5,19045700
22/06/2018,FB,201.160004,202.240005,199.309998,201.740005,201.740005,17420200
25/06/2018,FB,200,200,193.110001,196.350006,196.350006,25275100
26/06/2018,FB,197.600006,199.100006,196.229996,199,199,17897600
27/06/2018,FB,199.179993,200.75,195.800003,195.839996,195.839996,18734400
28/06/2018,FB,195.179993,197.339996,193.259995,196.229996,196.229996,18172400
29/06/2018,FB,197.320007,197.600006,193.960007,194.320007,194.320007,15811600
02/07/2018,FB,193.369995,197.449997,192.220001,197.360001,197.360001,13961600
03/07/2018,FB,194.550003,195.399994,192.520004,192.729996,192.729996,13489500
05/07/2018,FB,194.740005,198.649994,194.029999,198.449997,198.449997,19684200
06/07/2018,FB,198.449997,203.639999,197.699997,203.229996,203.229996,19740100
09/07/2018,FB,204.929993,205.800003,202.119995,204.740005,204.740005,18149400
10/07/2018,FB,204.5,204.910004,202.259995,203.539993,203.539993,13190100
11/07/2018,FB,202.220001,204.5,201.75,202.539993,202.539993,12927400
12/07/2018,FB,203.429993,207.080002,203.190002,206.919998,206.919998,15454700
13/07/2018,FB,207.809998,208.429993,206.449997,207.320007,207.320007,11486800
16/07/2018,FB,207.5,208.720001,206.839996,207.229996,207.229996,11078200
17/07/2018,FB,204.899994,210.460007,204.839996,209.990005,209.990005,15349900
18/07/2018,FB,209.820007,210.990005,208.440002,209.360001,209.360001,15334900
19/07/2018,FB,208.770004,209.990005,207.759995,208.089996,208.089996,11350400
20/07/2018,FB,208.850006,211.5,208.5,209.940002,209.940002,16163900
23/07/2018,FB,210.580002,211.619995,208.800003,210.910004,210.910004,16732000
24/07/2018,FB,215.110001,216.199997,212.600006,214.669998,214.669998,28468700
25/07/2018,FB,215.720001,218.619995,214.270004,217.5,217.5,58954200
26/07/2018,FB,174.889999,180.130005,173.75,176.259995,176.259995,169803700
27/07/2018,FB,179.869995,179.929993,173,174.889999,174.889999,60073700
30/07/2018,FB,175.300003,175.300003,166.559998,171.059998,171.059998,65280800
31/07/2018,FB,170.669998,174.240005,170,172.580002,172.580002,40356500
01/08/2018,FB,173.929993,175.080002,170.899994,171.649994,171.649994,34042100
02/08/2018,FB,170.679993,176.789993,170.270004,176.369995,176.369995,32400000
03/08/2018,FB,177.690002,178.850006,176.149994,177.779999,177.779999,24763400
06/08/2018,FB,178.970001,185.789993,178.380005,185.690002,185.690002,49716200
07/08/2018,FB,186.5,188.300003,183.720001,183.809998,183.809998,33398600
08/08/2018,FB,184.75,186.850006,183.759995,185.179993,185.179993,22205200
09/08/2018,FB,185.850006,186.570007,182.479996,183.089996,183.089996,19696700
10/08/2018,FB,182.039993,182.100006,179.419998,180.259995,180.259995,21500400
13/08/2018,FB,180.100006,182.610001,178.899994,180.050003,180.050003,17369400
14/08/2018,FB,180.710007,181.990005,178.619995,181.110001,181.110001,19102000
15/08/2018,FB,179.339996,180.869995,174.779999,179.529999,179.529999,33020200
16/08/2018,FB,180.419998,180.5,174.009995,174.699997,174.699997,31351800
17/08/2018,FB,174.5,176.220001,172.039993,173.800003,173.800003,24893200
20/08/2018,FB,174.039993,174.570007,170.910004,172.5,172.5,21518000
21/08/2018,FB,172.809998,174.169998,171.389999,172.619995,172.619995,19578500
22/08/2018,FB,172.210007,174.240005,172.130005,173.639999,173.639999,16894100
23/08/2018,FB,173.089996,175.550003,172.830002,172.899994,172.899994,18053600
24/08/2018,FB,173.699997,174.820007,172.919998,174.649994,174.649994,14631600
27/08/2018,FB,175.990005,178.669998,175.789993,177.460007,177.460007,17921900
28/08/2018,FB,178.100006,178.240005,175.830002,176.259995,176.259995,15910700
29/08/2018,FB,176.300003,176.789993,174.75,175.899994,175.899994,18494100
30/08/2018,FB,175.899994,179.789993,175.699997,177.639999,177.639999,24216500
31/08/2018,FB,177.149994,177.619995,174.979996,175.729996,175.729996,18065200
04/09/2018,FB,173.5,173.889999,168.800003,171.160004,171.160004,29809000
05/09/2018,FB,169.490005,171.130005,166.669998,167.179993,167.179993,31226700
06/09/2018,FB,166.979996,166.979996,160,162.529999,162.529999,41514800
07/09/2018,FB,160.309998,164.630005,160.160004,163.039993,163.039993,24300600
10/09/2018,FB,163.509995,165.009995,162.160004,164.179993,164.179993,20197700
11/09/2018,FB,163.940002,167.190002,163.720001,165.940002,165.940002,20457100
12/09/2018,FB,163.25,164.490005,161.800003,162,162,24078100
13/09/2018,FB,162,163.320007,160.860001,161.360001,161.360001,25453800
14/09/2018,FB,161.720001,162.839996,160.339996,162.320007,162.320007,21770400
17/09/2018,FB,161.919998,162.059998,159.770004,160.580002,160.580002,21005300
18/09/2018,FB,159.389999,161.759995,158.869995,160.300003,160.300003,22465200
19/09/2018,FB,160.080002,163.440002,159.479996,163.059998,163.059998,19629000
20/09/2018,FB,164.5,166.449997,164.470001,166.020004,166.020004,18824200
21/09/2018,FB,166.639999,167.25,162.809998,162.929993,162.929993,45994800
24/09/2018,FB,161.029999,165.699997,160.880005,165.410004,165.410004,19222800
25/09/2018,FB,161.990005,165.589996,161.149994,164.910004,164.910004,27622800
26/09/2018,FB,164.300003,169.300003,164.210007,166.949997,166.949997,25252200
27/09/2018,FB,167.550003,171.770004,167.210007,168.839996,168.839996,27266900
28/09/2018,FB,168.330002,168.789993,162.559998,164.460007,164.460007,34265600
01/10/2018,FB,163.029999,165.880005,161.259995,162.440002,162.440002,26407700
02/10/2018,FB,161.580002,162.279999,158.669998,159.330002,159.330002,36031000
03/10/2018,FB,160,163.660004,159.529999,162.429993,162.429993,23109500
04/10/2018,FB,161.460007,161.460007,157.350006,158.850006,158.850006,25739600
05/10/2018,FB,159.210007,160.899994,156.199997,157.330002,157.330002,25744000
08/10/2018,FB,155.539993,158.339996,154.389999,157.25,157.25,24046000
09/10/2018,FB,157.690002,160.589996,157.419998,157.899994,157.899994,18844400
10/10/2018,FB,156.820007,157.690002,151.309998,151.380005,151.380005,30610000
11/10/2018,FB,150.130005,154.809998,149.160004,153.350006,153.350006,35338900
